Name,Task,TaskCategory,EventGuid
IMFPMPHost_CreateObjectByCLSID,1115,Media Foundation IMFPMPHost_CreateObjectByCLSID,00000000-0000-0000-0000-000000000000
IMFOutputPolicy_GenerateRequiredSchemas,1116,Media Foundation IMFOutputPolicy_GenerateRequiredSchemas,00000000-0000-0000-0000-000000000000
RequiredSchema,1117,Media Foundation RequiredSchema,00000000-0000-0000-0000-000000000000
PolicyEvent,1118,Media Foundation PolicyEvent,00000000-0000-0000-0000-000000000000
IMFPMPHostApp_ActivateClassById,1119,Media Foundation IMFPMPHostApp_ActivateClassById,00000000-0000-0000-0000-000000000000
OPMFail,1151,Media Foundation OPMFail,00000000-0000-0000-0000-000000000000
AsyncWrapperMFTProcessInput,1125,Media Foundation Async Wrapper Process Input (MFT),00000000-0000-0000-0000-000000000000
AsyncWrapperMFTProcessOutput,1126,Media Foundation Async Wrapper Process Output (MFT),00000000-0000-0000-0000-000000000000
AsyncWrapperHaveOutput,1127,Media Foundation Async Wrapper Have Output,00000000-0000-0000-0000-000000000000
AsyncWrapperProcessOutput,1128,Media Foundation Async Wrapper Process Output,00000000-0000-0000-0000-000000000000
MF_Devproxy-MFT-ProcessMessage-Task,1129,MF Devproxy MFT ProcessMessage Task,00000000-0000-0000-0000-000000000000
MF-Devproxy-sample-TimeStamp-Task,1131,MF Devproxy sample_TimeStamp Task,00000000-0000-0000-0000-000000000000
AsyncWrapperMFTRunning,1132,Media Foundation Async Wrapper Running,00000000-0000-0000-0000-000000000000
AsyncWrapperSetWorkQueue,1133,Media Foundation Async Wrapper SetWorkQueue,00000000-0000-0000-0000-000000000000
AsyncWrapper,1134,Media Foundation Async Wrapper,00000000-0000-0000-0000-000000000000
AsyncWrapperDeadline,1135,Media Foundation Async Wrapper Deadline,00000000-0000-0000-0000-000000000000
AsyncWrapperMFTLoopActive,1136,Media Foundation Async Wrapper Loop Running,00000000-0000-0000-0000-000000000000
AsyncWrapperCompactedOutput,1137,Media Foundation Async Wrapper Compacted output,00000000-0000-0000-0000-000000000000
Multisample_Expand,1138,Multisample Expand,00000000-0000-0000-0000-000000000000
Multisample_Compact,1139,Multisample Compact,00000000-0000-0000-0000-000000000000
SyncMFTNodeProcessInput,1141,Media Foundation Sync Process Input (MFT),00000000-0000-0000-0000-000000000000
SyncMFTNodeProcessOutput,1142,Media Foundation Sync Process Output (MFT),00000000-0000-0000-0000-000000000000
AsyncMFTNodeProcessOutput,1144,Media Foundation Async Process Output (MFT),00000000-0000-0000-0000-000000000000
MFTInfoSetWorkQueue,1145,Media Foundation Node Info SetWorkQueue,00000000-0000-0000-0000-000000000000
SrcPrefetch_FillBuffer,1210,SrcPrefetch Fill Buffer,00000000-0000-0000-0000-000000000000
SrcStreamEOSState,1211,SrcStreamEOSState,00000000-0000-0000-0000-000000000000
SrcStreamNeedMoreSamples,1212,SrcStreamNeedMoreSamples,00000000-0000-0000-0000-000000000000
SrcPrefetch_Timeout,1213,SrcPrefetch Timeout,00000000-0000-0000-0000-000000000000
SrcStreamRequestSample,1214,SrcStreamRequestSample Timeout,00000000-0000-0000-0000-000000000000
MP4_CreateQTMovie,1220,MP CreateQTMovie,00000000-0000-0000-0000-000000000000
MP4_SampleQueue,1221,MP SampleQueue,00000000-0000-0000-0000-000000000000
MP4_CompactAudioSample,1222,MP CompactAudioSample,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_SyncFolderSyncTime,60105,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_SyncFolderHandlerNotifyStop,60107,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_SyncFolderHandlerNotifyStart,60109,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_HandlerLoad,60111,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_HandlerCollectionEnumeration,60113,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_ViewCBRegistration,60115,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_HandlerCacheEnum,60117,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_HandlerCacheCreate,60119,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_FolderItemCacheLoad,60121,,00000000-0000-0000-0000-000000000000
SyncMgrTraceId_SyncFolderRemoveEvents,60123,,00000000-0000-0000-0000-000000000000
NcaSvc_PerfTrack_InternetConnected_ResolveName,10003,,00000000-0000-0000-0000-000000000000
NcaSvc_PerfTrack_InternetConnected_DAConnected,10005,,00000000-0000-0000-0000-000000000000
NcaSvc_PerfTrack_SmartcardRequired_SmartcardEntered,10007,,00000000-0000-0000-0000-000000000000
NcaSvc_PerfTrack_SmartcardEntered_DAConnected,10009,,00000000-0000-0000-0000-000000000000
NcaSvc_PerfTrack_InternetConnected_DTESucceeded,10013,,00000000-0000-0000-0000-000000000000
Inplace_Sharing,1300,,00000000-0000-0000-0000-000000000000
Perftrack-RoamOnResume,24000,Connect to same network on resume,00000000-0000-0000-0000-000000000000
Perftrack-ReconnectOnResume,24001,Connect to network on resume after intervening disconnect,00000000-0000-0000-0000-000000000000
EnterLowPowerState,24002,EnterLowPowerState,00000000-0000-0000-0000-000000000000
LeaveLowPowerState,24003,LeaveLowPowerState,00000000-0000-0000-0000-000000000000
Perftrack-IMSoftAPStart,24004,Starting device network at IM driver,00000000-0000-0000-0000-000000000000
Perftrack-IMSoftAPStop,24005,Stopping device network at IM driver,00000000-0000-0000-0000-000000000000
Animation,6041,,00000000-0000-0000-0000-000000000000
Navigation,6042,,00000000-0000-0000-0000-000000000000
WebPlatformCreate,6043,,00000000-0000-0000-0000-000000000000
IntroAnimationRequest,6044,,00000000-0000-0000-0000-000000000000
ShowAnimationRequest,6045,,00000000-0000-0000-0000-000000000000
OOBE_DisplayUI,6100,,00000000-0000-0000-0000-000000000000
WebWizardHost_FinalNext,6113,,00000000-0000-0000-0000-000000000000
SettingWizardPage_UpdatesOptionSelected,6114,,00000000-0000-0000-0000-000000000000
SettingWizardPage_BooleanSettingOptionSelected,6115,,00000000-0000-0000-0000-000000000000
WirelessWizardPage_SectionReady,6116,,00000000-0000-0000-0000-000000000000
WizardPage_OnPageShown,6117,,00000000-0000-0000-0000-000000000000
WizardPage_OnBack,6118,,00000000-0000-0000-0000-000000000000
WizardPage_OnSkip,6119,,00000000-0000-0000-0000-000000000000
EULAWizardPage_LoadEulas,6120,,00000000-0000-0000-0000-000000000000
RtfReader_LoadFile,6121,,00000000-0000-0000-0000-000000000000
RtfReader_ChangeColor,6122,,00000000-0000-0000-0000-000000000000
TimezoneModule_PopulateTimezones,6123,,00000000-0000-0000-0000-000000000000
RegionModule_Activate,6124,,00000000-0000-0000-0000-000000000000
RtfReader_SetFontSize,6125,,00000000-0000-0000-0000-000000000000
EULAWizardPage_OEMEulaShown,6126,,00000000-0000-0000-0000-000000000000
WorkQueue_Thread,588,WorkQueue: Thread,00000000-0000-0000-0000-000000000000
MMCSS_Registration,595,MMCSS Registration,00000000-0000-0000-0000-000000000000
UpdateWorkqueueCpuGroupMask,616,UpdateWorkqueueCpuGroupMask,00000000-0000-0000-0000-000000000000
SetThreadCpuGroupMask,618,SetThreadCpuGroupMask,00000000-0000-0000-0000-000000000000
Platform_Shutdown,624,Platform: Shutdown,00000000-0000-0000-0000-000000000000
WorkQueue_RunLimit,626,WorkQueue: RunLimit,00000000-0000-0000-0000-000000000000
WorkQueue_GetMMCSSFailure,628,WorkQueue: GetMMCSSFailure,00000000-0000-0000-0000-000000000000
AcquireCredentialHandle,4096,,00000000-0000-0000-0000-000000000000
AcceptSecurityContext,8192,,00000000-0000-0000-0000-000000000000
MemoryAllocation,12288,,00000000-0000-0000-0000-000000000000
CAPI2Calls,16384,,00000000-0000-0000-0000-000000000000
PKCrypto,20480,,00000000-0000-0000-0000-000000000000
FreeCredentialHandle,24576,,00000000-0000-0000-0000-000000000000
DeleteSecurityContext,28672,,00000000-0000-0000-0000-000000000000
SE_ADT_SYSTEM_SECURITYSUBSYSTEMEXTENSION,12289,Security System Extension,00000000-0000-0000-0000-000000000000
SE_ADT_SYSTEM_INTEGRITY,12290,System Integrity,00000000-0000-0000-0000-000000000000
SE_ADT_SYSTEM_IPSECDRIVEREVENTS,12291,IPsec Driver,00000000-0000-0000-0000-000000000000
SE_ADT_SYSTEM_OTHERS,12292,Other System Events,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_LOGON,12544,Logon,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_LOGOFF,12545,Logoff,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_ACCOUNTLOCKOUT,12546,Account Lockout,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_IPSECMAINMODE,12547,IPsec Main Mode,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_SPECIALLOGON,12548,Special Logon,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_IPSECQUICKMODE,12549,IPsec Quick Mode,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_IPSECUSERMODE,12550,IPsec Extended Mode,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_OTHERS,12551,Other Logon/Logoff Events,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_NPS,12552,Network Policy Server,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_CLAIMS,12553,User / Device Claims,00000000-0000-0000-0000-000000000000
SE_ADT_LOGON_GROUPS,12554,Group Membership,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_FILESYSTEM,12800,File System,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_REGISTRY,12801,Registry,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_KERNEL,12802,Kernel Object,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_SAM,12803,SAM,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_OTHER,12804,Other Object Access Events,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_CERTIFICATIONAUTHORITY,12805,Certification Services,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_APPLICATIONGENERATED,12806,Application Generated,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_HANDLE,12807,Handle Manipulation,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_SHARE,12808,File Share,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_FIREWALLPACKETDROPS,12809,Filtering Platform Packet Drop,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_FIREWALLCONNECTION,12810,Filtering Platform Connection,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_DETAILEDFILESHARE,12811,Detailed File Share,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_REMOVABLESTORAGE,12812,Removable Storage,00000000-0000-0000-0000-000000000000
SE_ADT_OBJECTACCESS_CBACSTAGING,12813,Central Access Policy Staging,00000000-0000-0000-0000-000000000000
SE_ADT_PRIVILEGEUSE_SENSITIVE,13056,Sensitive Privilege Use,00000000-0000-0000-0000-000000000000
SE_ADT_PRIVILEGEUSE_NONSENSITIVE,13057,Non Sensitive Privilege Use,00000000-0000-0000-0000-000000000000
SE_ADT_PRIVILEGEUSE_OTHERS,13058,Other Privilege Use Events,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_PROCESSCREATION,13312,Process Creation,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_PROCESSTERMINATION,13313,Process Termination,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_DPAPIACTIVITY,13314,DPAPI Activity,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_RPCCALL,13315,RPC Events,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_PNPACTIVITY,13316,Plug and Play Events,00000000-0000-0000-0000-000000000000
SE_ADT_DETAILEDTRACKING_TOKENRIGHTADJ,13317,Token Right Adjusted Events,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_AUDITPOLICY,13568,Audit Policy Change,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_AUTHENTICATIONPOLICY,13569,Authentication Policy Change,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_AUTHORIZATIONPOLICY,13570,Authorization Policy Change,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_MPSSCVRULEPOLICY,13571,MPSSVC Rule-Level Policy Change,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_WFPIPSECPOLICY,13572,Filtering Platform Policy Change,00000000-0000-0000-0000-000000000000
SE_ADT_POLICYCHANGE_OTHERS,13573,Other Policy Change Events,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_USERACCOUNT,13824,User Account Management,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_COMPUTERACCOUNT,13825,Computer Account Management,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_SECURITYGROUP,13826,Security Group Management,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_DISTRIBUTIONGROUP,13827,Distribution Group Management,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_APPLICATIONGROUP,13828,Application Group Management,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTMANAGEMENT_OTHERS,13829,Other Account Management Events,00000000-0000-0000-0000-000000000000
SE_ADT_DSACCESS_DSACCESS,14080,Directory Service Access,00000000-0000-0000-0000-000000000000
SE_ADT_DSACCESS_DSCHANGES,14081,Directory Service Changes,00000000-0000-0000-0000-000000000000
SE_ADT_DS_REPLICATION,14082,Directory Service Replication,00000000-0000-0000-0000-000000000000
SE_ADT_DS_DETAILED_REPLICATION,14083,Detailed Directory Service Replication,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTLOGON_CREDENTIALVALIDATION,14336,Credential Validation,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTLOGON_KERBEROS,14337,Kerberos Service Ticket Operations,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTLOGON_OTHERS,14338,Other Account Logon Events,00000000-0000-0000-0000-000000000000
SE_ADT_ACCOUNTLOGON_KERBCREDENTIALVALIDATION,14339,Kerberos Authentication Service,00000000-0000-0000-0000-000000000000
SE_ADT_UNKNOWN_SUBCATEGORY,65280,Subcategory could not be determined,00000000-0000-0000-0000-000000000000
SensPerf_Task_SensorAPI_GetProperty,1303,Sensor API call to get a sensor property value,00000000-0000-0000-0000-000000000000
SensPerf_Task_SensorAPI_GetProperties,1304,Sensor API call to get sensor property values,00000000-0000-0000-0000-000000000000
SensPerf_Task_SensorAPI_SetProperties,1305,Sensor API call to set sensor property values,00000000-0000-0000-0000-000000000000
SensPerf_Task_SensorAPI_Fire_OnStateChanged,1306,Sensor API call to fire ISensorEvents::OnStateChanged event,00000000-0000-0000-0000-000000000000
SensPerf_Task_ScreenAutoRotation_DCON,10002,PerfTrack measurement of auto-rotation,00000000-0000-0000-0000-000000000000
Common_AddCredProvider,15009,,00000000-0000-0000-0000-000000000000
Common_CreateCredProviderThread,15010,,00000000-0000-0000-0000-000000000000
Common_CredProviderThreadProc,15011,,00000000-0000-0000-0000-000000000000
Common_CredProviderThreadDestroy,15012,,00000000-0000-0000-0000-000000000000
Common_SetUsageScenario,15013,,00000000-0000-0000-0000-000000000000
Common_SetSerialization,15014,,00000000-0000-0000-0000-000000000000
Common_GetCredentialAt,15015,,00000000-0000-0000-0000-000000000000
Common_GetCredentialCount,15016,,00000000-0000-0000-0000-000000000000
Common_GetFieldDescriptorCount,15017,,00000000-0000-0000-0000-000000000000
Common_Credential_GetUserSid,15018,,00000000-0000-0000-0000-000000000000
Common_SetSelected,15019,,00000000-0000-0000-0000-000000000000
Common_SetDeSelected,15020,,00000000-0000-0000-0000-000000000000
Common_GetSerialization,15021,,00000000-0000-0000-0000-000000000000
Common_ReportResult,15022,,00000000-0000-0000-0000-000000000000
Common_RegisterEnumeration,15023,,00000000-0000-0000-0000-000000000000
Common_CreateEnumerationSyncReply,15024,,00000000-0000-0000-0000-000000000000
Common_StartCredProvsForUsageScenario,15025,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_Abort,25001,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplayLocked,25002,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplayMessage,25003,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplayRequestCredentialsError,25004,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplaySecurityOptions,25005,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplayStatus,25006,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_DisplayWelcome,25007,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_ReportResult,25008,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_RequestCredentials,25009,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_Shutdown,25010,,00000000-0000-0000-0000-000000000000
Logon_ServerCallback_PromptForCredentials,25011,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnSwitchUser,25012,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnOtherTiles,25013,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnGetEnumeratedTilesReply,25014,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnEnumerationSyncReply,25015,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnSelectCredentialReply,25016,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_SetBackgroundGraphics,25017,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_InitializeFrame,25018,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_CreateStyleParser,25019,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_CreateFrameElement,25020,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_InitializeUserLists,25021,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_BrandingLoadImage,25022,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_InitializeSoftKeyboard,25024,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_WTSRegisterSessionNotification,25025,,00000000-0000-0000-0000-000000000000
Logon_AutoLogon_IsSingleUserNoPassword,25026,,00000000-0000-0000-0000-000000000000
Logon_AutoLogon_IsLocalNoPasswordUser,25027,,00000000-0000-0000-0000-000000000000
Logon_ServerStartup,25028,,00000000-0000-0000-0000-000000000000
Logon_LaunchToReadyForInput,25029,,00000000-0000-0000-0000-000000000000
Logon_CredentialsToExit,25030,,00000000-0000-0000-0000-000000000000
Logon_RequestCredentialsToReadyForCredentials,25031,,00000000-0000-0000-0000-000000000000
Logon_LaunchToAnimationComplete,25032,,00000000-0000-0000-0000-000000000000
Logon_RequestCredentialsToCancelAfterEnumerate,25033,,00000000-0000-0000-0000-000000000000
Logon_LaunchToCancelAfterResume,25034,,00000000-0000-0000-0000-000000000000
LogonUI_SubmitCredentialToExit,25038,,00000000-0000-0000-0000-000000000000
LogonUI_PerfTrack_UserSwitching,25039,,00000000-0000-0000-0000-000000000000
Logon_LogonFrame_OnGetSerializationReply,25040,,00000000-0000-0000-0000-000000000000
